step,L_total,L_pde,L_hen,L_bc,L_en,henry_rel_err,O2_surf_M,EN_p95,lr,grad_norm
1018,0.6324100494384766,0.5773349404335022,0.10959118604660034,4.02371515519917e-05,0.2688705027103424,0.032618988305330276,0.00025800050934776664,0.0013553299941122532,9.745975270431296e-05,85.67218017578125
1019,0.5868239998817444,0.4995168149471283,0.11090131849050522,4.0267943404614925e-05,0.2381289303302765,0.0309212114661932,0.0002584533067420125,0.001321953721344471,9.745480724951455e-05,80.71623992919922
1020,0.5206243395805359,0.40509217977523804,0.10902512073516846,4.032784272567369e-05,0.22400929033756256,0.02139715477824211,0.0002609933726489544,0.001276599708944559,9.744985711111445e-05,52.62185287475586
1021,0.4849281907081604,0.49375903606414795,0.09717144817113876,4.0534559957450256e-05,0.21813234686851501,0.005729646421968937,0.000265171896899119,0.0011858614161610603,9.744490228960119e-05,114.78022766113281
1022,0.7693015336990356,0.9287020564079285,0.10791081190109253,4.0670722228242084e-05,0.2151118516921997,0.034391410648822784,0.0002758721821010113,0.001093849539756775,9.743994278546379e-05,120.91742706298828
1023,0.7445071935653687,0.8586283326148987,0.11129770427942276,4.089730282430537e-05,0.19136899709701538,0.056037042289972305,0.0002816450723912567,0.0009874519892036915,9.743497859919177e-05,119.4655532836914
1024,0.6267052292823792,0.6176506280899048,0.114949069917202,4.11659711971879e-05,0.14815987646579742,0.06257247179746628,0.00028338807169348,0.0008780146017670631,9.743000973127504e-05,92.5269775390625
1025,0.7014203071594238,0.7703216671943665,0.11846767365932465,4.144597551203333e-05,0.10015315562486649,0.06460493803024292,0.0002839301305357367,0.0007723234593868256,9.742503618220404e-05,96.84012603759766
1026,0.6357658505439758,0.6357146501541138,0.1207226812839508,4.172703484073281e-05,0.07356715202331543,0.07609500735998154,0.0002869945310521871,0.0006772899068892002,9.742005795246962e-05,73.56488800048828
1027,0.5470550656318665,0.4445691704750061,0.12174127995967865,4.2072479118360206e-05,0.07316917181015015,0.09653567522764206,0.00029244605684652925,0.000591733492910862,9.74150750425631e-05,57.3065071105957
1028,0.5461964011192322,0.43610724806785583,0.12165850400924683,4.261007052264176e-05,0.08105779439210892,0.09938985854387283,0.0002932072675321251,0.0005016722716391087,9.741008745297627e-05,64.52204132080078
1029,0.45004910230636597,0.2504982054233551,0.12080316245555878,4.3230989831499755e-05,0.08459150791168213,0.08152750134468079,0.0002884433779399842,0.0004133121110498905,9.740509518420142e-05,32.5181999206543
1030,0.47171807289123535,0.31709009408950806,0.11971991509199142,4.36782902397681e-05,0.07586193084716797,0.060279086232185364,0.0002827764255926013,0.0003543938510119915,9.740009823673125e-05,53.115447998046875
1031,0.41069382429122925,0.2363736629486084,0.11736145615577698,4.399087265483104e-05,0.06480786949396133,0.05340700224041939,0.00028094364097341895,0.00031697237864136696,9.739509661105893e-05,42.4516487121582
1032,0.3919980823993683,0.2546484172344208,0.11415765434503555,4.428093961905688e-05,0.05091362074017525,0.04520587623119354,0.00027875640080310404,0.0002893991768360138,9.739009030767811e-05,48.37482833862305
1033,0.31683579087257385,0.16244693100452423,0.110892653465271,4.454540976439603e-05,0.03477727621793747,0.022307371720671654,0.00027264936943538487,0.0002682795748114586,9.73850793270829e-05,31.824243545532227
1034,0.3115476369857788,0.23417635262012482,0.10586704313755035,4.465966412681155e-05,0.018167495727539062,0.009443412534892559,0.00026418143534101546,0.00026928167790174484,9.738006366976783e-05,81.27030944824219
1035,0.237090602517128,0.16682541370391846,0.09993504732847214,4.462796277948655e-05,0.013313697651028633,0.006806607823818922,0.0002648846711963415,0.0002895514480769634,9.737504333622795e-05,90.0591049194336
1036,0.45665639638900757,0.5317161083221436,0.10531938076019287,4.4513039028970525e-05,0.019875114783644676,0.026882249861955643,0.0002738694893196225,0.0003163735382258892,9.737001832695876e-05,75.8976058959961
1037,0.4664820432662964,0.5384162664413452,0.10555881261825562,4.45291843789164e-05,0.02993084490299225,0.03536011651158333,0.0002761305368039757,0.000316789373755455,9.73649886424562e-05,68.90437316894531
1038,0.3829720914363861,0.37279048562049866,0.10490229725837708,4.462266224436462e-05,0.03633857145905495,0.02211596444249153,0.00027259832131676376,0.0002951454371213913,9.735995428321667e-05,55.197235107421875
1039,0.4046716094017029,0.4844610393047333,0.09969064593315125,4.473582885111682e-05,0.03638366237282753,0.008931831456720829,0.000269082112936303,0.00026784511283040047,9.735491524973705e-05,84.08855438232422
1040,0.3282299041748047,0.31322699785232544,0.10125439614057541,4.4900167267769575e-05,0.03372769057750702,0.010254872031509876,0.0002639650192577392,0.00024360744282603264,9.734987154251465e-05,74.03748321533203
1041,0.09265871345996857,0.3705499768257141,0.0607924647629261,4.496483597904444e-05,0.030192488804459572,0.0010907116811722517,0.00026640910073183477,0.0002445257268846035,9.73448231620473e-05,1046.0916748046875
1042,1.073208212852478,1.7914793491363525,0.10322777926921844,4.487450132728554e-05,0.028000658378005028,0.036036696285009384,0.00027631098055280745,0.00025961967185139656,9.733977010883324e-05,174.7450408935547
1043,1.2993659973144531,2.224438190460205,0.10521002113819122,4.483043812797405e-05,0.024100258946418762,0.05480239540338516,0.0002813157916534692,0.0002647768706083298,9.733471238337118e-05,195.01339721679688
1044,0.7575356960296631,1.1220762729644775,0.10659182071685791,4.483564043766819e-05,0.01919841766357422,0.0581357479095459,0.0002822047972586006,0.0002601048909127712,9.732964998616029e-05,134.35581970214844
1045,0.3203605115413666,0.23445668816566467,0.1076911985874176,4.488940248847939e-05,0.013660136610269547,0.04576001688838005,0.00027890419005416334,0.00024356786161661148,9.732458291770023e-05,33.586387634277344
1046,0.5915117263793945,0.7876206040382385,0.10755392909049988,4.489549246500246e-05,0.007660191040486097,0.03619776666164398,0.0002763539378065616,0.00020739901810884476,9.731951117849109e-05,116.83317565917969
1047,0.6041450500488281,0.8210192322731018,0.10710564255714417,4.4818258174927905e-05,0.0056655872613191605,0.04078235849738121,0.0002775766479317099,0.00018544355407357216,9.731443476903343e-05,111.98089599609375
1048,0.36371177434921265,0.33951687812805176,0.10695715993642807,4.4649688788922504e-05,0.005826215259730816,0.056375112384557724,0.00028173523605801165,0.00018383096903562546,9.730935368982828e-05,57.09413528442383
1049,0.4091358184814453,0.4216306507587433,0.10765491425991058,4.4422562496038154e-05,0.006101471837610006,0.06543713063001633,0.00028415207634679973,0.00020150095224380493,9.730426794137711e-05,84.49749755859375
1050,0.46476948261260986,0.5342398881912231,0.10760370641946793,4.433105277712457e-05,0.006168505176901817,0.058439116925001144,0.0002822857059072703,0.00020718853920698166,9.729917752418187e-05,74.64716339111328
1051,0.3634197413921356,0.34366756677627563,0.1066337451338768,4.441647251951508e-05,0.00575884198769927,0.03702603280544281,0.0002765748358797282,0.00019023241475224495,9.729408243874495e-05,59.107147216796875
1052,0.32790306210517883,0.31398966908454895,0.10352779924869537,4.454501686268486e-05,0.004661913495510817,0.01857483573257923,0.00027165390201844275,0.0001592366024851799,9.728898268556922e-05,80.02096557617188
1053,0.31768080592155457,0.38543200492858887,0.096551813185215,4.4591146433958784e-05,0.0037285240832716227,0.008533959276974201,0.00026897600037045777,0.00013842666521668434,9.728387826515802e-05,73.73820495605469
1054,0.33580198884010315,0.352762371301651,0.10189144313335419,4.461466960492544e-05,0.0034145156387239695,0.016153553500771523,0.0002623918408062309,0.00013100309297442436,9.727876917801514e-05,56.05846405029297
1055,0.29124701023101807,0.22333556413650513,0.10489107668399811,4.4542684918269515e-05,0.004328915383666754,0.027633361518383026,0.00025933017604984343,0.0001495489850640297,9.727365542464482e-05,56.77403259277344
1056,0.353956937789917,0.31266653537750244,0.10765443742275238,4.4594784412765875e-05,0.005235638469457626,0.0407765731215477,0.00025582488160580397,0.00016042310744524002,9.726853700555175e-05,46.82976150512695
1057,0.3271555006504059,0.2332407832145691,0.10963734984397888,4.481312134885229e-05,0.005111583508551121,0.05409984290599823,0.0002522715658415109,0.0001422329805791378,9.726341392124111e-05,49.18513870239258
1058,0.28244584798812866,0.1636931449174881,0.1081211045384407,4.499654096434824e-05,0.004705788102000952,0.055857203900814056,0.00025180287775583565,0.00010913098230957985,9.725828617221853e-05,45.620399475097656
1059,0.3504575490951538,0.3275931477546692,0.10606427490711212,4.502691444940865e-05,0.004538058768957853,0.051838431507349014,0.0002528746845200658,8.570263162255287e-05,9.725315375899009e-05,53.26812744140625
1060,0.256270170211792,0.1273883432149887,0.1069713905453682,4.500267095863819e-05,0.00374629907310009,0.054266806691884995,0.0002522270369809121,7.966486737132072e-05,9.724801668206235e-05,32.786678314208984
1061,0.33078622817993164,0.26110780239105225,0.10835918039083481,4.5066688471706584e-05,0.001980394124984741,0.05577568709850311,0.00025182461831718683,9.159836918115616e-05,9.72428749419423e-05,54.55284881591797
1062,0.2913842797279358,0.20700085163116455,0.10643362998962402,4.519072899711318e-05,0.002158605493605137,0.04696345701813698,0.00025417483993805945,0.00010050414130091667,9.723772853913744e-05,35.935916900634766
1063,0.3048819899559021,0.28476595878601074,0.10251069813966751,4.534572872216813e-05,0.00285422638989985,0.03262531757354736,0.00025799882132560015,9.401421993970871e-05,9.723257747415567e-05,61.588348388671875
1064,0.3519349992275238,0.3895065188407898,0.10174887627363205,4.5446926378645e-05,0.0028524992521852255,0.027887625619769096,0.00025926236412487924,9.026890620589256e-05,9.722742174750542e-05,65.38338470458984
1065,0.25080007314682007,0.16646774113178253,0.10330080986022949,4.545194678939879e-05,0.002540399320423603,0.027561448514461517,0.0002593493554741144,9.58424061536789e-05,9.722226135969548e-05,41.35150909423828
1066,0.22744996845722198,0.19832094013690948,0.09724301099777222,4.53760294476524e-05,0.002881086664274335,0.009789559990167618,0.0002640891179908067,0.00010778335854411125,9.72170963112352e-05,57.9561767578125
1067,0.36921000480651855,0.4316132068634033,0.10116647183895111,4.5305485400604084e-05,0.0036853032652288675,0.02689589001238346,0.0002738731272984296,0.00011218106374144554,9.721192660263436e-05,69.42823791503906
1068,0.28149163722991943,0.2251603752374649,0.10345974564552307,4.5371543819783255e-05,0.004097532480955124,0.04513625428080559,0.00027873783255927265,9.632296860218048e-05,9.720675223440316e-05,47.08104705810547
1069,0.34211859107017517,0.33748769760131836,0.10427827388048172,4.549213554128073e-05,0.0032120579853653908,0.043978430330753326,0.0002784290409181267,9.136088192462921e-05,9.720157320705232e-05,69.3767318725586
1070,0.4484809637069702,0.5373504161834717,0.1054457500576973,4.5495209633372724e-05,0.002193622989580035,0.04989501088857651,0.0002800069923978299,7.650116458535194e-05,9.719638952109295e-05,86.9548568725586
1071,0.2691638469696045,0.1563498079776764,0.10706586390733719,4.540239388006739e-05,0.001763327163644135,0.06449581682682037,0.00028390102670527995,6.766431033611298e-05,9.719120117703668e-05,25.469831466674805
1072,0.49752190709114075,0.591214656829834,0.10890781134366989,4.5281503844307736e-05,0.0022289801854640245,0.07644900679588318,0.00028708894387818873,0.00010810140520334244,9.71860081753956e-05,82.6232681274414
1073,0.680726945400238,0.9572681188583374,0.1090695783495903,4.526505290414207e-05,0.0026073921471834183,0.07309132069349289,0.0002861934481188655,0.0001276065595448017,9.71808105166822e-05,94.85140991210938
1074,0.41827136278152466,0.44520795345306396,0.10790109634399414,4.534520485321991e-05,0.0024231153074651957,0.056194618344306946,0.0002816870983224362,0.00012403680011630058,9.71756082014095e-05,50.52085876464844
1075,0.3822703957557678,0.4069173336029053,0.10536452382802963,4.5505479647545144e-05,0.0015911813825368881,0.03236483410000801,0.0002753316948655993,8.928077295422554e-05,9.717040123009093e-05,71.78597259521484
1076,0.5932062268257141,0.8677019476890564,0.10255484282970428,4.557749707601033e-05,0.0016945046372711658,0.023774240165948868,0.0002730405831243843,6.121490150690079e-05,9.716518960324041e-05,84.94282531738281
1077,0.4687042236328125,0.6351917386054993,0.10111070424318314,4.555270788841881e-05,0.002888148883357644,0.02330063469707966,0.00027291427250020206,7.091322913765907e-05,9.71599733213723e-05,73.32347869873047
1078,0.2558809220790863,0.2218930721282959,0.09990562498569489,4.5499949919758365e-05,0.0041834269650280476,0.01846952922642231,0.000271625816822052,8.555641397833824e-05,9.71547523850014e-05,57.554141998291016
1079,0.19068992137908936,0.3931105136871338,0.0767241045832634,4.552867540041916e-05,0.004120168276131153,0.0020968508906662464,0.0002661407634150237,8.531752973794937e-05,9.714952679464304e-05,450.2351379394531
1080,0.7074811458587646,1.193317174911499,0.09507296979427338,4.540952431852929e-05,0.004014003090560436,0.008262017741799355,0.0002689034736249596,8.26781615614891e-05,9.714429655081295e-05,113.99749755859375
1081,0.4567934572696686,1.1968201398849487,0.05619315803050995,4.543535760603845e-05,0.003242267994210124,0.0008268456440418959,0.00026647947379387915,7.894635200500488e-05,9.713906165402731e-05,1301.895751953125
1082,0.746792197227478,1.1998080015182495,0.100761279463768,4.5314303861232474e-05,0.0027658462058752775,0.019866447895765305,0.00027199837495572865,8.891429752111435e-05,9.713382210480282e-05,93.90876007080078
1083,0.3316054344177246,0.35488155484199524,0.10160770267248154,4.530402293312363e-05,0.0020973768550902605,0.030796917155385017,0.0002749135310295969,7.970724254846573e-05,9.712857790365659e-05,47.67042541503906
1084,0.48008793592453003,0.6747199296951294,0.10002105683088303,4.543039176496677e-05,0.001608715276233852,0.027649294584989548,0.0002740740601439029,5.256105214357376e-05,9.712332905110621e-05,84.48760986328125
1085,0.8199658989906311,1.3820946216583252,0.0982000082731247,4.5531021896749735e-05,0.0014244627673178911,0.017628278583288193,0.00027140145539306104,4.576239734888077e-05,9.711807554766971e-05,115.697509765625
1086,0.4879258871078491,0.8391805291175842,0.0886538028717041,4.5578868594020605e-05,0.0013087043771520257,0.005328500177711248,0.00026812110445462167,4.979223012924194e-05,9.711281739386558e-05,130.6417694091797
1087,0.43178465962409973,0.48587343096733093,0.10711836814880371,4.57127061963547e-05,0.00131706683896482,0.02876390516757965,0.00025902866036631167,5.9620942920446396e-05,9.710755459021279e-05,76.48931121826172
1088,0.36509644985198975,0.3141457438468933,0.10995425283908844,4.575745333568193e-05,0.002156992442905903,0.041523102670907974,0.00025562578230164945,8.872197940945625e-05,9.710228713723075e-05,31.558868408203125
1089,0.48146384954452515,0.538348376750946,0.11065343767404556,4.583051850204356e-05,0.0029492671601474285,0.04932799190282822,0.00025354421813972294,0.00010481011122465134,9.709701503543935e-05,65.10676574707031
1090,0.38835573196411133,0.3154965341091156,0.11346332728862762,4.593793710228056e-05,0.0021738007199019194,0.06495413929224014,0.0002493767242413014,9.602820500731468e-05,9.709173828535892e-05,47.550537109375
1091,0.3696698248386383,0.2258465588092804,0.11755882203578949,4.6041928726481274e-05,0.0010794653790071607,0.0837646871805191,0.00024435995146632195,6.115622818470001e-05,9.708645688751025e-05,46.641571044921875
1092,0.35872724652290344,0.22946502268314362,0.11533892154693604,4.60433257103432e-05,0.004524114541709423,0.08158675581216812,0.00024494080571457744,9.390246123075485e-05,9.70811708424146e-05,43.9555778503418
1093,0.3272295892238617,0.24399900436401367,0.1090894564986229,4.5949709601700306e-05,0.00823149736970663,0.06238576024770737,0.0002500617119949311,0.00012037763372063637,9.707588015059367e-05,53.49525833129883
1094,0.3474350571632385,0.32195889949798584,0.10634008049964905,4.5884251449024305e-05,0.006912638433277607,0.05150919780135155,0.00025296249077655375,0.00011194171383976936,9.707058481256966e-05,56.267364501953125
1095,0.31155818700790405,0.2531791627407074,0.10642498731613159,4.589926902553998e-05,0.002689801389351487,0.05114471912384033,0.00025305969757027924,7.471442222595215e-05,9.706528482886516e-05,38.88807678222656
1096,0.3178805112838745,0.2818414866924286,0.10535123944282532,4.596800499712117e-05,0.0009413817897439003,0.047509629279375076,0.0002540291752666235,5.6955963373184204e-05,9.705998020000328e-05,59.11144256591797
1097,0.27218857407569885,0.2228533923625946,0.10265634208917618,4.598423765855841e-05,0.0033476718235760927,0.036251675337553024,0.00025703167193569243,9.667733684182167e-05,9.705467092650757e-05,43.81013488769531
1098,0.2327248901128769,0.16936835646629333,0.10057735443115234,4.590114622260444e-05,0.004763731267303228,0.024507127702236176,0.00026016394258476794,0.00010624201968312263,9.704935700890203e-05,36.543949127197266
1099,0.21156468987464905,0.1211463063955307,0.1010436937212944,4.582963083521463e-05,0.004580282606184483,0.020399417728185654,0.0002612594689708203,0.00011421507224440575,9.70440384477111e-05,42.00298309326172
1100,0.20042552053928375,0.16364404559135437,0.09601891040802002,4.585086207953282e-05,0.005355970934033394,0.008756357245147228,0.00026436467305757105,0.0001291399821639061,9.703871524345972e-05,63.527164459228516
1101,0.2307795137166977,0.17181456089019775,0.09999340772628784,4.580768654705025e-05,0.006622910965234041,0.024284621700644493,0.00027317670173943043,0.00013762852177023888,9.703338739667327e-05,39.835227966308594
1102,0.24569158256053925,0.17146995663642883,0.102410227060318,4.579316373565234e-05,0.005685180425643921,0.041520703583955765,0.00027777356444858015,0.00011845491826534271,9.70280549078776e-05,37.40892791748047
1103,0.2555721700191498,0.1731303334236145,0.10406112670898438,4.567568612401374e-05,0.00263716047629714,0.051692090928554535,0.0002804862742777914,9.766127914190292e-05,9.702271777759897e-05,37.229278564453125
1104,0.23936176300048828,0.11867374181747437,0.10575263202190399,4.55170520581305e-05,0.002694612368941307,0.06732959300279617,0.0002846567949745804,9.325938299298286e-05,9.701737600636417e-05,29.684173583984375
1105,0.24121789634227753,0.11563441157341003,0.10614383965730667,4.548061406239867e-05,0.004585392773151398,0.07141155004501343,0.000285745452856645,0.00010149180889129639,9.701202959470039e-05,26.80632781982422
1106,0.24922636151313782,0.14938482642173767,0.10481368750333786,4.5480235712602735e-05,0.004516742657870054,0.057300716638565063,0.00028198209474794567,0.00011812057346105576,9.700667854313532e-05,46.05553436279297
1107,0.2191673070192337,0.10377290844917297,0.10371625423431396,4.5451826736098155e-05,0.004249183926731348,0.04965024068951607,0.00027994171250611544,0.00013992423191666603,9.700132285219706e-05,22.76396369934082
1108,0.29344290494918823,0.26946330070495605,0.10247936844825745,4.546594573184848e-05,0.00425830390304327,0.043970029801130295,0.00027842679992318153,0.0001527988351881504,9.69959625224142e-05,61.33767318725586
1109,0.2820182740688324,0.276738703250885,0.1001913994550705,4.552113750833087e-05,0.004080761689692736,0.026587501168251038,0.0002737908798735589,0.00015495344996452332,9.699059755431581e-05,56.89289474487305
1110,0.047657180577516556,0.1678207814693451,0.07243460416793823,4.56313973700162e-05,0.0037105653900653124,0.0017035617493093014,0.00026624565361998975,0.00014768727123737335,9.698522794843136e-05,563.8154907226562
1111,-0.2656787037849426,0.3305298089981079,0.011590413749217987,4.559111039270647e-05,0.003958404064178467,0.00020646587654482573,0.00026675505796447396,0.0001552104949951172,9.697985370529083e-05,3566.853271484375
1112,0.6544898748397827,0.9816082715988159,0.10362830013036728,4.570632881950587e-05,0.0039009000174701214,0.025598494336009026,0.00025987287517637014,0.0001483461819589138,9.697447482542464e-05,140.116943359375
1113,0.4992038607597351,0.6566917300224304,0.10461556911468506,4.579234155244194e-05,0.003974731080234051,0.035731907933950424,0.00025717029348015785,0.00014612125232815742,9.696909130936366e-05,108.33779907226562
1114,0.22126804292201996,0.12821592390537262,0.1023062914609909,4.58440808870364e-05,0.003984385635703802,0.032332535833120346,0.00025807690690271556,0.00014835922047495842,9.69637031576392e-05,24.118606567382812
1115,0.40437421202659607,0.5338163375854492,0.0994720458984375,4.58592148788739e-05,0.003611720399931073,0.0231989286839962,0.00026051283930428326,0.0001453491859138012,9.695831037078306e-05,85.26909637451172
1116,0.4234626889228821,0.57651287317276,0.09908582270145416,4.587548028212041e-05,0.004504559561610222,0.022669559344649315,0.0002606540219858289,0.00013664131984114647,9.695291294932748e-05,85.80866241455078
1117,0.23712776601314545,0.18239259719848633,0.10055948048830032,4.588987212628126e-05,0.005026564933359623,0.02923925593495369,0.00025890188408084214,0.00012208707630634308,9.69475108938052e-05,45.24910354614258
1118,0.3311787545681,0.3608824908733368,0.10154521465301514,4.5931472413940355e-05,0.002983948914334178,0.034733954817056656,0.0002574364480096847,0.00010448042303323746,9.694210420474934e-05,84.32421875
1119,0.39104610681533813,0.4968079626560211,0.10044357180595398,4.6000786824151874e-05,0.0019586875569075346,0.0306056197732687,0.0002585374750196934,9.132781997323036e-05,9.693669288269356e-05,85.28715515136719
1120,0.268031507730484,0.2829638123512268,0.09785938262939453,4.6099081373540685e-05,0.0023512428160756826,0.01964743249118328,0.00026146002346649766,8.458597585558891e-05,9.693127692817188e-05,57.537315368652344
1121,0.21471716463565826,0.2406783550977707,0.0928650051355362,4.618731327354908e-05,0.0026979786343872547,0.008530794642865658,0.0002644248306751251,8.866842836141586e-05,9.692585634171887e-05,65.50469207763672
1122,0.3012438416481018,0.4277249574661255,0.09185835719108582,4.6111865231068805e-05,0.0028802508022636175,0.009987950325012207,0.0002693637798074633,0.00010317051783204079,9.692043112386951e-05,83.17317962646484
1123,0.2409871220588684,0.34033265709877014,0.08926914632320404,4.610505493474193e-05,0.003041802905499935,0.0071518816985189915,0.00026860740035772324,0.0001064147800207138,9.691500127515926e-05,94.44520568847656
1124,0.36097073554992676,0.4426552951335907,0.09992149472236633,4.6241733798524365e-05,0.0033135113772004843,0.016888951882719994,0.000262195710092783,9.624240919947624e-05,9.690956679612404e-05,92.96626281738281
1125,0.3290789723396301,0.3572578728199005,0.10152383148670197,4.6368149924091995e-05,0.003882375080138445,0.025096843019127846,0.00026000666548497975,9.57828015089035e-05,9.690412768730017e-05,73.17109680175781
1126,0.30535683035850525,0.34211456775665283,0.09907062351703644,4.647845707950182e-05,0.0034615532495081425,0.01936250552535057,0.0002615360135678202,9.29487869143486e-05,9.689868394922449e-05,63.977622985839844
1127,0.31252825260162354,0.3966342508792877,0.09614342451095581,4.652045390685089e-05,0.0016746080946177244,0.012277408502995968,0.0002634256088640541,7.896032184362411e-05,9.689323558243427e-05,86.13709259033203
1128,0.19542370736598969,0.23709362745285034,0.09033168852329254,4.6467685024254024e-05,0.0016735694371163845,0.005925745237618685,0.00026511959731578827,6.869342178106308e-05,9.688778258746725e-05,95.49308013916016
1129,0.2520264983177185,0.2678990662097931,0.09652571380138397,4.625190558726899e-05,0.004084229469299316,0.01625547744333744,0.00027103532920591533,9.036483243107796e-05,9.68823249648616e-05,62.263370513916016
1130,0.26369622349739075,0.25751954317092896,0.09902438521385193,4.611621261574328e-05,0.005507682915776968,0.02356046251952648,0.00027298356872051954,0.00010380847379565239,9.6876862715156e-05,67.25011444091797
1131,0.257211297750473,0.23637497425079346,0.09978291392326355,4.608342351275496e-05,0.003913011401891708,0.02951687201857567,0.00027457214309833944,9.035179391503334e-05,9.687139583888953e-05,64.60475158691406
1132,0.2973276674747467,0.31274348497390747,0.10030709952116013,4.613446071743965e-05,0.0015478073619306087,0.03571335971355438,0.00027622474590316415,5.8782752603292465e-05,9.686592433660174e-05,59.21254348754883
1133,0.21070298552513123,0.13233371078968048,0.10084614157676697,4.619662286131643e-05,0.0009705923730507493,0.03566719964146614,0.00027621243498288095,5.744351074099541e-05,9.686044820883267e-05,42.46152114868164
1134,0.2095862329006195,0.12840354442596436,0.10097403079271317,4.6211076551117e-05,0.0011543063446879387,0.02568132057785988,0.00027354920166544616,6.42118975520134e-05,9.685496745612277e-05,38.52769088745117
1135,0.19666296243667603,0.14954623579978943,0.09737531840801239,4.621992411557585e-05,0.0010890609119087458,0.012089711613953114,0.00026992431958206,5.801534280180931e-05,9.684948207901299e-05,40.212730407714844
1136,0.22458994388580322,0.14593878388404846,0.10197782516479492,4.636564335669391e-05,0.0010678484104573727,0.017474303022027016,0.00026203959714621305,5.31049445271492e-05,9.68439920780447e-05,32.91522216796875
1137,0.2667079269886017,0.22448457777500153,0.10246449708938599,4.642787462216802e-05,0.0010447547538205981,0.02418258786201477,0.00026025049737654626,4.931353032588959e-05,9.683849745375974e-05,49.15129470825195
1138,0.22282905876636505,0.13133586943149567,0.10286333411931992,4.644483487936668e-05,0.0009949930245056748,0.028959020972251892,0.00025897662271745503,4.3930020183324814e-05,9.68329982067004e-05,34.71500778198242
1139,0.2208513617515564,0.11774908006191254,0.10360655188560486,4.64082695543766e-05,0.0011322968639433384,0.0330609492957592,0.00025788263883441687,4.986673593521118e-05,9.682749433740945e-05,37.93315124511719
1140,0.20155885815620422,0.11375226825475693,0.10092093795537949,4.633984644897282e-05,0.0015396351227536798,0.024866588413715363,0.00026006807456724346,5.9427227824926376e-05,9.682198584643011e-05,29.407255172729492
1141,0.2573776841163635,0.2979676127433777,0.09540256857872009,4.6293233026517555e-05,0.001633726293221116,0.01155630499124527,0.0002636179269757122,5.896668881177902e-05,9.681647273430602e-05,52.92183303833008
1142,-0.2661048173904419,0.2820293605327606,0.01588594540953636,4.621368498192169e-05,0.001287537976168096,0.00034069051616825163,0.00026679085567593575,4.7130975872278214e-05,9.681095500158132e-05,2830.59912109375
1143,0.2346314936876297,0.2378309667110443,0.09657536447048187,4.6289980673464015e-05,0.0012039948487654328,0.013707827776670456,0.0002630441158544272,5.260203033685684e-05,9.68054326488006e-05,43.93281555175781
1144,0.19111797213554382,0.1255965679883957,0.09843973815441132,4.624738357961178e-05,0.0018820876721292734,0.016541823744773865,0.00026228828937746584,7.732817903161049e-05,9.679990567650885e-05,46.74174118041992
1145,0.16313187777996063,0.1488918513059616,0.0921524167060852,4.624287612386979e-05,0.004394080955535173,0.0068114097230136395,0.0002648833906278014,0.00010515935719013214,9.67943740852516e-05,64.84809112548828
1146,0.3120545446872711,0.36820295453071594,0.09816467016935349,4.6187895350158215e-05,0.0062909796833992004,0.0229716207832098,0.000272826524451375,0.00011726701632142067,9.678883787557477e-05,74.57711029052734
1147,0.24217624962329865,0.19521890580654144,0.10074689984321594,4.622486812877469e-05,0.0053892540745437145,0.036045320332050323,0.00027631327975541353,0.00011181365698575974,9.67832970480248e-05,60.895965576171875
1148,0.236227348446846,0.17297498881816864,0.10174871236085892,4.624575740308501e-05,0.002860504435375333,0.03719288483262062,0.00027661933563649654,8.851615712046623e-05,9.67777516031485e-05,45.536109924316406
1149,0.27114537358283997,0.22835354506969452,0.10299211740493774,4.613558485289104e-05,0.0016898009926080704,0.045041099190711975,0.0002787124540191144,7.32075423002243e-05,9.677220154149323e-05,58.37557601928711
1150,0.22476236522197723,0.11696909368038177,0.10440711677074432,4.606078437063843e-05,0.0016072515863925219,0.05961025506258011,0.000282598048215732,6.75031915307045e-05,9.676664686360671e-05,57.570159912109375
1151,0.24646635353565216,0.1478269100189209,0.10540109127759933,4.611337135429494e-05,0.00162256951443851,0.06859544664621353,0.0002849943994078785,6.297510117292404e-05,9.67610875700372e-05,45.669681549072266
1152,0.22806210815906525,0.11699594557285309,0.10493065416812897,4.622271444532089e-05,0.0017815249739214778,0.06340957432985306,0.0002836113271769136,5.690380930900574e-05,9.675552366133338e-05,56.05178451538086
1153,0.23893441259860992,0.14938941597938538,0.10406383126974106,4.6206143451854587e-05,0.002712243003770709,0.056371185928583145,0.0002817341883201152,7.200008258223534e-05,9.674995513804436e-05,62.42186737060547
1154,0.2016804963350296,0.0833025574684143,0.10327760875225067,4.6092827687971294e-05,0.004323611035943031,0.053451307117938995,0.0002809554571285844,8.998997509479523e-05,9.674438200071975e-05,26.68281364440918
1155,0.228306844830513,0.15067791938781738,0.10228137671947479,4.6087949158390984e-05,0.0036652004346251488,0.04893994331359863,0.00027975227567367256,8.066697046160698e-05,9.673880424990961e-05,53.45746612548828
1156,0.19856281578540802,0.11539170891046524,0.10052647441625595,4.616172009264119e-05,0.002255221363157034,0.034250419586896896,0.0002758345799520612,8.543767035007477e-05,9.673322188616441e-05,38.54285430908203
1157,0.17006546258926392,0.15030059218406677,0.09347023814916611,4.627626549336128e-05,0.0021862846333533525,0.010215695947408676,0.0002694245195016265,9.16793942451477e-05,9.672763491003515e-05,54.924068450927734
