z_m,O2_M,Fe2_M,Fe3_M,SO4_M,H_M,pH,z_norm,O2_shape,Fe2_shape,Fe3_shape,SO4_shape,H_shape
0.72864324,6.0644747e-06,0.0006641981,7.437892e-05,0.006509421,0.008556531,2.0677023,0.14572864800000002,0.9806338398700211,0.0,0.13124452299806744,0.0,0.07831845907573996
0.75376886,4.76801e-06,0.0006635952,7.434988e-05,0.006506775,0.008553965,2.0678325,0.150753772,0.9847739417298421,0.0,0.13577350356103635,0.0,0.08368783937894252
0.7788945,3.7362217e-06,0.00066260033,7.4320764e-05,0.0065037394,0.008551368,2.0679643,0.1557789,0.9880688317949333,0.0,0.14031433682795708,0.0,0.08912208748783675
0.8040201,2.9194123e-06,0.0006612699,7.4291514e-05,0.006500371,0.008548744,2.0680976,0.16080402,0.9906772129687973,0.0,0.14487606828342697,0.0,0.09461283336297602
0.8291457,2.275763e-06,0.0006596547,7.426211e-05,0.0064967168,0.008546099,2.068232,0.16582913999999999,0.9927326284876329,0.0,0.1494618170600654,0.0,0.10014752194519756
0.85427135,1.7705624e-06,0.00065780146,7.423255e-05,0.0064928215,0.008543438,2.0683672,0.17085427,0.9943459249727917,0.0,0.1540718950711309,0.0,0.10571569068519125
0.879397,1.3753627e-06,0.0006557519,7.4202835e-05,0.0064887265,0.008540768,2.0685031,0.1758794,0.9956079470031415,0.0,0.15870614635999522,0.0,0.11130269201393449
0.9045226,1.0670772e-06,0.0006535423,7.417292e-05,0.0064844666,0.008538088,2.0686393,0.18090451999999999,0.9965924191387158,0.0,0.16337158897505089,0.0,0.11691061844129076
0.9296482,8.2715155e-07,0.000651204,7.4142845e-05,0.006480073,0.008535402,2.0687761,0.18592964,0.997358592432739,0.0,0.16806198465106129,0.0,0.12253109992780978
0.9547739,6.4077494e-07,0.0006487644,7.41126e-05,0.0064755687,0.008532713,2.0689127,0.19095478,0.9979537634001306,0.0,0.17277889295433185,0.0,0.12815785894390835
0.9798995,4.962098e-07,0.00064624636,7.4082185e-05,0.006470979,0.008530023,2.0690498,0.1959799,0.9984154145387842,0.0,0.17752231388486475,0.0,0.13378671046987403
1.0050251,3.8420472e-07,0.0006436687,7.4051626e-05,0.00646632,0.008527333,2.0691867,0.20100501999999998,0.9987730890979277,0.0,0.1822881925702565,0.0,0.13941556199583607
1.0301508,2.974951e-07,0.0006410466,7.402091e-05,0.0064616073,0.008524644,2.0693238,0.20603016,0.9990499856914302,0.0,0.18707855644670984,0.0,0.14504232101193826
1.0552764,2.3040423e-07,0.0006383932,7.399006e-05,0.0064568506,0.008521955,2.0694606,0.21105527999999998,0.9992642322001583,0.0,0.19188981851170817,0.0,0.15066908002804047
1.080402,1.7850914e-07,0.0006357184,7.395909e-05,0.006452062,0.008519269,2.0695977,0.2160804,0.9994299528392351,0.0,0.19671979537242465,0.0,0.15628956151455947
1.1055276,1.3837105e-07,0.00063303,7.392799e-05,0.006447245,0.008516581,2.0697348,0.22110552,0.9995581289330837,0.0,0.20157004659516264,0.0,0.1619142280207982
1.1306533,1.07323004e-07,0.0006303346,7.389681e-05,0.006442409,0.008513895,2.0698717,0.22613066,0.9996572770803401,0.0,0.206432774348378,0.0,0.16753470950731722
1.1557789,8.330022e-08,0.00062763627,7.3865514e-05,0.0064375526,0.008511208,2.0700088,0.23115578,0.9997339909104324,0.0,0.21131359307078385,0.0,0.17315728350369972
1.1809045,6.4705254e-08,0.00062493817,7.383413e-05,0.0064326823,0.00850852,2.070146,0.2361809,0.9997933716658977,0.0,0.2162081359767161,0.0,0.1787819500099384
1.2060301,5.030431e-08,0.0006222433,7.380265e-05,0.0064278,0.008505834,2.0702832,0.24120602,0.999839359323747,0.0,0.22111765071921738,0.0,0.18440243149645744
1.2311558,3.914408e-08,0.0006195525,7.37711e-05,0.0064229034,0.008503145,2.0704205,0.24623116,0.999874998156782,0.0,0.22603808242588636,0.0,0.19002919051255962
1.2562814,3.048931e-08,0.0006168671,7.373947e-05,0.006417998,0.008500452,2.070558,0.25125628,0.9999026361089557,0.0,0.2309709906630327,0.0,0.19566431956810487
1.281407,2.3771962e-08,0.000614187,7.370777e-05,0.006413079,0.008497759,2.0706956,0.2562814,0.9999240871403242,0.0,0.23591481586434462,0.0,0.2012994486236501
1.3065326,1.8553838e-08,0.00061151234,7.3676005e-05,0.0064081475,0.00849506,2.0708334,0.26130652,0.9999407505827436,0.0,0.24086877824667047,0.0,0.20694713273836168
1.3316582,1.4496632e-08,0.0006088433,7.364418e-05,0.0064032064,0.008492357,2.0709717,0.26633164,0.9999537067751537,0.0,0.24583209802685224,0.0,0.21260318689251634
1.356784,1.1338929e-08,0.00060617866,7.3612304e-05,0.006398254,0.008489653,2.07111,0.2713568,0.9999637905144666,0.0,0.2508033715952127,0.0,0.21826133355653443
1.3819096,8.878853e-09,0.00060351857,7.3580355e-05,0.006393287,0.008486943,2.0712488,0.27638192,0.9999716464670605,0.0,0.255786029997634,0.0,0.2239320352797153
1.4070352,6.9603194e-09,0.0006008617,7.3548385e-05,0.006388311,0.0084842285,2.0713875,0.28140704,0.9999777730700644,0.0,0.2607719634893049,0.0,0.22961215329727275
1.4321609,5.462471e-09,0.00059820764,7.351636e-05,0.00638332,0.008481509,2.0715268,0.28643218,0.9999825562662028,0.0,0.26576647459567804,0.0,0.23530273386413306
1.4572865,4.2918136e-09,0.00059555593,7.348431e-05,0.0063783173,0.008478788,2.0716662,0.2914573,0.9999862946177978,0.0,0.27076488461782633,0.0,0.2409964531957868
1.4824121,3.3758596e-09,0.0005929055,7.345222e-05,0.0063733035,0.008476063,2.071806,0.29648241999999997,0.9999892196051566,0.0,0.2757695329052112,0.0,0.24669854256687995
1.5075377,2.6584075e-09,0.00059025583,7.342012e-05,0.006368278,0.008473335,2.0719457,0.30150754,0.999991510700914,0.0,0.28077574075890793,0.0,0.2524069094675599
1.5326633,2.0957918e-09,0.0005876069,7.338799e-05,0.0063632396,0.008470605,2.0720856,0.30653266,0.9999933073455167,0.0,0.2857866273115315,0.0,0.25811946138795955
1.557789,1.6541062e-09,0.0005849573,7.335584e-05,0.0063581914,0.00846787,2.0722258,0.3115578,0.9999947178145977,0.0,0.29080063299677444,0.0,0.26384247585766574
1.5829146,1.30697e-09,0.0005823071,7.3323696e-05,0.0063531315,0.008465138,2.072366,0.31658292,0.9999958263517043,0.0,0.29581370294223114,0.0,0.2695592127977887
1.6080402,1.0338318e-09,0.0005796559,7.329154e-05,0.0063480614,0.008462403,2.0725062,0.32160804,0.9999966985852249,0.0,0.30082864436726026,0.0,0.2752822272674949
1.6331658,8.18676e-10,0.0005770034,7.325939e-05,0.0063429857,0.00845967,2.0726466,0.32663316,0.9999973856590249,0.0,0.3058426500525032,0.0,0.28100105671747777
1.6582915,6.490051e-10,0.0005743495,7.3227246e-05,0.006337899,0.008456937,2.0727868,0.3316583,0.9999979274823453,0.0,0.3108557199979599,0.0,0.28671988616746424
1.6834171,5.150552e-10,0.00057169376,7.3195115e-05,0.006332802,0.0084542055,2.0729272,0.33668342,0.99999835523501,0.0,0.3158667625072159,0.0,0.29243557685265364
1.7085427,4.0918527e-10,0.00056903646,7.3163006e-05,0.0063277013,0.008451478,2.0730674,0.34170854,0.9999986933177161,0.0,0.3208743739705898,0.0,0.29814289749840367
1.7336683,3.2542008e-10,0.00056637725,7.313091e-05,0.006322593,0.008448754,2.0732074,0.34673366,0.9999989608116315,0.0,0.3258799579977609,0.0,0.3038428943596406
1.758794,2.5907276e-10,0.0005637163,7.309885e-05,0.0063174814,0.008446035,2.073347,0.3517588,0.9999991726837041,0.0,0.3308799275862168,0.0,0.30953242867157105
1.7839196,2.0646305e-10,0.00056105346,7.3066825e-05,0.006312362,0.008443322,2.0734866,0.35678392,0.9999993406863948,0.0,0.3358744386925899,0.0,0.31520940792433505
1.8090452,1.6470256e-10,0.00055838935,7.3034826e-05,0.006307242,0.008440615,2.073626,0.36180903999999997,0.9999994740434252,0.0,0.3408648949265595,0.0,0.32087383211793274
1.8341708,1.3151968e-10,0.0005557237,7.300287e-05,0.0063021174,0.008437917,2.0737648,0.36683416,0.9999995800089043,0.0,0.34584864502539736,0.0,0.3265194237227845
1.8592964,1.0512484e-10,0.0005530568,7.297095e-05,0.00629699,0.008435226,2.0739033,0.37185928,0.999999664297606,0.0,0.35082678068552,0.0,0.3321503677586064
1.8844222,8.410819e-11,0.00055038853,7.2939074e-05,0.006291862,0.008432543,2.0740414,0.37688444,0.9999997314117139,0.0,0.35579805425388045,0.0,0.3377645717155422
1.9095478,6.735679e-11,0.00054771977,7.2907256e-05,0.0062867342,0.008429873,2.074179,0.38190956,0.9999997849052662,0.0,0.3607602823376456,0.0,0.3433515730442891
1.9346734,5.399171e-11,0.00054505,7.2875475e-05,0.006281604,0.008427211,2.074316,0.38693468000000003,0.9999998275850188,0.0,0.3657167400260674,0.0,0.34892183429414264
1.959799,4.3318214e-11,0.00054237986,7.284374e-05,0.0062764757,0.008424561,2.0744526,0.3919598,0.9999998616695261,0.0,0.3706660237094621,0.0,0.35446698542566707
1.9849247,3.4785654e-11,0.0005397098,7.281207e-05,0.006271348,0.008421925,2.0745885,0.39698494,0.9999998889172155,0.0,0.37560517021184714,0.0,0.35998284141913905
2.0100503,2.7958316e-11,0.0005370395,7.278044e-05,0.006266222,0.008419299,2.0747242,0.40201006,0.9999999107194866,0.0,0.3805380784489935,0.0,0.36547777231400164
2.0351758,2.249045e-11,0.0005343699,7.274889e-05,0.0062610954,0.008416686,2.074859,0.40703516000000006,0.9999999281804497,0.0,0.38545851015566246,0.0,0.37094550058067166
2.0603015,1.8107042e-11,0.0005317006,7.271737e-05,0.0062559736,0.008414089,2.074993,0.4120603,0.9999999421783282,0.0,0.39037426316340246,0.0,0.3763797486895659
2.085427,1.4590131e-11,0.00052903243,7.268591e-05,0.0062508523,0.008411503,2.0751264,0.41708540000000005,0.9999999534091545,0.0,0.3952806587732865,0.0,0.3817909791899873
2.1105528,1.1765761e-11,0.00052636524,7.265449e-05,0.0062457365,0.008408932,2.0752592,0.42211055999999997,0.9999999624284356,0.0,0.4001808161179297,0.0,0.3871708220425
2.1356783,9.495677e-12,0.0005236994,7.262314e-05,0.0062406217,0.008406375,2.0753913,0.42713566,0.999999969677672,0.0,0.4050700564984095,0.0038748076963437067,0.39252136975695295
2.160804,7.669532e-12,0.0005210352,7.2591836e-05,0.006235512,0.008403835,2.0755224,0.4321608,0.9999999755092432,0.0,0.4099521228738623,0.01212340365768357,0.39783634480377394
2.1859298,6.1992932e-12,0.00051837275,7.2560586e-05,0.0062304037,0.008401308,2.075653,0.43718596,0.9999999802042715,0.0,0.41482576759124534,0.02036973959703868,0.4031241172224024
2.2110553,5.014617e-12,0.00051571213,7.252937e-05,0.0062252986,0.008398796,2.075783,0.44221106,0.9999999839873904,0.0,0.4196941097831759,0.028610909771850802,0.4083805019931149
2.236181,4.059268e-12,0.0005130534,7.249821e-05,0.006220197,0.008396298,2.0759122,0.44723620000000003,0.9999999870381808,0.0,0.42455371840377193,0.036846429891696134,0.41360759162577493
2.2613065,3.2882679e-12,0.00051039754,7.24671e-05,0.0062150997,0.008393816,2.0760405,0.4522613,0.9999999895002757,0.0,0.4294055291928196,0.045075008515440336,0.4188012011006592
2.2864323,2.6655538e-12,0.0005077437,7.243602e-05,0.006210004,0.008391348,2.0761683,0.45728646,0.9999999914888371,0.0,0.4342526612829404,0.05330100425691304,0.42396551543749106
2.3115578,2.1622357e-12,0.0005050929,7.2404975e-05,0.006204915,0.0083888965,2.0762951,0.46231156,0.999999993096122,0.0,0.4390943348909762,0.061516184178877366,0.4290953033616172
2.3366835,1.7551208e-12,0.0005024445,7.237397e-05,0.0061998246,0.008386456,2.0764215,0.4673367,0.9999999943961939,0.0,0.4439297702337734,0.06973362412282925,0.4342020736772705
2.361809,1.4255884e-12,0.00049979927,7.234301e-05,0.006194743,0.008384031,2.0765471,0.4723618,0.9999999954485155,0.0,0.4487581875281802,0.07793685821429214,0.43927641009008156
2.3869348,1.1586579e-12,0.0004971571,7.2312076e-05,0.006189664,0.008381621,2.076672,0.47738696,0.9999999963009253,0.0,0.4535825499501793,0.08613589512206524,0.4443193588549767
2.4120603,9.422916e-13,0.0004945174,7.228117e-05,0.0061845807,0.008379221,2.0767963,0.48241206,0.9999999969918647,0.0,0.4584025455865122,0.09434187352594087,0.44934138252126604
2.437186,7.6679727e-13,0.0004918813,7.2250274e-05,0.006179502,0.008376837,2.07692,0.4874372,0.9999999975522845,0.0,0.4632209816565375,0.10254042614328877,0.454329926029776
2.4623115,6.2435945e-13,0.00048924837,7.2219416e-05,0.0061744293,0.0083744675,2.0770428,0.4924623,0.9999999980071422,0.0,0.4680334913745849,0.11072929295212137,0.4592881281453036
2.4874372,5.086758e-13,0.00048661846,7.218857e-05,0.0061693597,0.008372105,2.0771654,0.49748744,0.999999998376564,0.0,0.4728441296130597,0.11891315542655506,0.464231682691805
2.5125628,4.1466505e-13,0.00048399184,7.215773e-05,0.006164285,0.008369755,2.0772872,0.50251256,0.9999999986767758,0.0,0.4776538321117505,0.12710525083822563,0.4691490808650437
2.5376885,3.3821893e-13,0.00048136848,7.212692e-05,0.006159214,0.008367418,2.0774086,0.5075377,0.9999999989208971,0.0,0.4824588559115122,0.13529137333464686,0.47403927641008986
2.562814,2.7601988e-13,0.00047874855,7.209609e-05,0.0061541437,0.008365091,2.0775294,0.5125628,0.9999999991195222,0.0,0.4872669988438933,0.14347636582007361,0.47890854685652656
2.5879397,2.253828e-13,0.0004761318,7.206527e-05,0.0061490783,0.008362774,2.0776496,0.5175879400000001,0.9999999992812255,0.0,0.4920735822099647,0.15165344822854604,0.4837568922043539
2.6130652,1.8413655e-13,0.00047351813,7.203446e-05,0.006144009,0.008360465,2.0777695,0.52261304,0.9999999994129404,0.0,0.4968786060097265,0.1598368264125545,0.48858849747329514
2.638191,1.5051999e-13,0.00047090772,7.200363e-05,0.006138939,0.008358165,2.077889,0.5276382,0.9999999995202907,0.0,0.5016867489421075,0.16802133460755467,0.49340127015348323
2.6633165,1.2310704e-13,0.0004683008,7.19728e-05,0.0061338698,0.008355873,2.0780082,0.5326633000000001,0.9999999996078307,0.0,0.5064948918744886,0.1762045513614205,0.49819730275478885
2.6884422,1.0074231e-13,0.0004656965,7.194194e-05,0.0061287964,0.008353586,2.0781271,0.5376884399999999,0.9999999996792497,0.0,0.5113077135057966,0.18439454818124756,0.502982872806788
2.7135677,8.248622e-14,0.00046309584,7.191109e-05,0.006123726,0.00835131,2.0782454,0.54271354,0.9999999997375484,0.0,0.516118975570797,0.1925797020968156,0.5077454252503142
2.7386935,6.757653e-14,0.0004604976,7.188018e-05,0.0061186496,0.008349035,2.0783637,0.5477387,0.9999999997851606,0.0,0.5209395950336555,0.20077454182090032,0.5125058851839842
2.763819,5.5394667e-14,0.00045790253,7.1849274e-05,0.0061135744,0.00834677,2.0784817,0.5527637999999999,0.999999999824062,0.0,0.5257595906699885,0.20896744438328002,0.5172454200190412
2.7889447,4.5436494e-14,0.00045531042,7.181834e-05,0.006108493,0.008344506,2.0785995,0.55778894,0.9999999998558622,0.0,0.5305839530919876,0.21717035561445897,0.5219828623442383
2.8140702,3.7292408e-14,0.00045272082,7.178736e-05,0.00610341,0.008342245,2.078717,0.56281404,0.9999999998818692,0.0,0.5354154895190137,0.22537584972790942,0.5267140271398523
2.839196,3.0629287e-14,0.0004501345,7.175635e-05,0.006098326,0.00833999,2.0788345,0.5678392,0.999999999903147,0.0,0.5402517046449646,0.23358295814277813,0.5314326368762998
2.8643217,2.517516e-14,0.00044755006,7.17253e-05,0.0060932315,0.008337732,2.078952,0.57286434,0.9999999999205642,0.0,0.5450941580361564,0.24180701672254862,0.5361575241423306
2.8894472,2.070909e-14,0.00044496826,7.16942e-05,0.0060881395,0.00833548,2.0790694,0.5778894400000001,0.9999999999348261,0.0,0.5499444092588965,0.2500270395487706,0.5408698563491986
2.914573,1.7050636e-14,0.0004423891,7.166305e-05,0.0060830372,0.008333225,2.079187,0.5829146,0.9999999999465088,0.0,0.5548024583131829,0.258263689679609,0.5455884660856463
2.9396985,1.4052442e-14,0.00043981214,7.163187e-05,0.006077933,0.008330973,2.0793042,0.5879397,0.9999999999560832,0.0,0.5596651860663981,0.2665034069831455,0.5503007982925107
2.9648242,1.1594448e-14,0.00043723764,7.1600625e-05,0.006072821,0.00832872,2.0794218,0.5929648399999999,0.9999999999639325,0.0,0.5645380510006254,0.27475571583774994,0.5550152230092384
2.9899497,9.578642e-15,0.0004346653,7.156934e-05,0.006067705,0.008326464,2.0795393,0.5979899399999999,0.9999999999703697,0.0,0.5694171542000912,0.2830144818980317,0.5597359252555459
3.0150752,7.924909e-15,0.00043209465,7.153799e-05,0.0060625826,0.008324209,2.079657,0.6030150400000001,0.9999999999756507,0.0,0.5743063945805689,0.29128357948739525,0.5644545349919935
3.040201,6.5676906e-15,0.00042952574,7.150656e-05,0.0060574496,0.008321949,2.0797749,0.6080402,0.9999999999799848,0.0,0.5792081114915238,0.29956978867180184,0.5691836072777476
3.0653267,5.4534886e-15,0.00042695922,7.147508e-05,0.006052312,0.008319687,2.079893,0.61306534,0.9999999999835429,0.0,0.5841176262340273,0.3078634236427361,0.573916864583225
3.0904522,4.538489e-15,0.00042439403,7.144352e-05,0.006047164,0.008317419,2.0800114,0.61809044,0.9999999999864649,0.0,0.589039617507006,0.31617384734842957,0.5786626769478652
3.1155777,3.786852e-15,0.00042183045,7.14119e-05,0.0060420125,0.008315148,2.08013,0.6231155399999999,0.9999999999888651,0.0,0.5939709661778405,0.32448992110908975,0.5834147668420885
3.1407037,3.169213e-15,0.00041926865,7.138021e-05,0.0060368497,0.008312872,2.0802488,0.62814074,0.9999999999908374,0.0,0.5989132318128448,0.3328242364757861,0.5881773192856148
3.1658292,2.661546e-15,0.00041670847,7.134845e-05,0.006031683,0.00831059,2.080368,0.63316584,0.9999999999924587,0.0,0.6038664144120148,0.3411648476180171,0.592952426788311
3.1909547,2.2441488e-15,0.00041414946,7.131661e-05,0.0060265,0.008308303,2.0804877,0.63819094,0.9999999999937916,0.0,0.6088320735416621,0.3495317718733812,0.5977379968403101
3.2160804,1.9008823e-15,0.00041159158,7.128469e-05,0.0060213106,0.008306009,2.0806077,0.64321608,0.9999999999948878,0.0,0.6138102092017848,0.3579090276578257,0.6025382144613355
3.2412062,1.6185062e-15,0.0004090354,7.125269e-05,0.0060161143,0.008303707,2.080728,0.64824124,0.9999999999957896,0.0,0.6188008213923847,0.36629742212206384,0.6073551721612469
3.2663317,1.3861635e-15,0.00040647978,7.1220595e-05,0.0060109016,0.008301395,2.080849,0.65326634,0.9999999999965316,0.0,0.6238062494629255,0.37471229112957505,0.6121930549597713
3.2914572,1.1949375e-15,0.0004039253,7.118843e-05,0.006005684,0.008299078,2.08097,0.65829144,0.9999999999971421,0.0,0.6288225944976319,0.3831350702140406,0.6170414003075986
3.316583,1.0375202e-15,0.00040137218,7.115618e-05,0.006000455,0.008296751,2.081092,0.6633166,0.9999999999976448,0.0,0.6338521958459715,0.3915762523346835,0.6219106707540354
3.3417087,9.079035e-16,0.0003988198,7.112385e-05,0.005995216,0.0082944175,2.0812142,0.66834174,0.9999999999980587,0.0,0.6388942737247865,0.4000335774695176,0.6267935425145684
3.3668342,8.0115256e-16,0.00039626835,7.1091425e-05,0.0059899627,0.008292072,2.081337,0.67336684,0.9999999999983996,0.0,0.6439511674835422,0.40851398711464554,0.6317015243934342
3.3919597,7.132177e-16,0.00039371796,7.10589e-05,0.0059847045,0.008289718,2.0814602,0.67839194,0.9999999999986804,0.0,0.6490236569053924,0.4170023068367278,0.636627292606116
3.4170854,6.4076687e-16,0.0003911681,7.102629e-05,0.0059794295,0.0082873525,2.0815842,0.68341708,0.9999999999989118,0.0,0.654109402640876,0.4255177468226509,0.6415771246822004
3.4422112,5.810632e-16,0.0003886185,7.09936e-05,0.005974143,0.008284975,2.081709,0.68844224,0.9999999999991024,0.0,0.6592076249068349,0.43405175127489415,0.6465520668766142
3.4673367,5.318542600000001e-16,0.00038607052,7.096082e-05,0.005968848,0.008282592,2.0818338,0.69346734,0.9999999999992596,0.0,0.6643198832695808,0.4425994772892011,0.6515385178752643
3.4924622,4.9128753e-16,0.0003835228,7.092794e-05,0.00596354,0.008280196,2.0819595,0.69849244,0.999999999999389,0.0,0.6694477372954213,0.45116818922195556,0.656552171502107
3.517588,4.578403e-16,0.00038097522,7.089497e-05,0.005958219,0.008277786,2.0820858,0.7035176,0.9999999999994958,0.0,0.6745896274180488,0.4597578870731589,0.6615951202670021
3.5427136,4.302578e-16,0.00037842873,7.086191e-05,0.005952887,0.008275367,2.0822127,0.70854272,0.999999999999584,0.0,0.6797455536374634,0.46836534223997317,0.6666569016206467
3.5678391,4.0750948000000003e-16,0.00037588287,7.082874e-05,0.005947541,0.008272937,2.0823402,0.71356782,0.9999999999996567,0.0,0.6849186350862801,0.47699539762665455,0.6717417005827644
3.5929646,3.887436e-16,0.00037333742,7.079549e-05,0.0059421835,0.008270494,2.0824685,0.7185929200000001,0.9999999999997166,0.0,0.6901041930655764,0.485644017479656,0.6768537021730708
3.6180904,3.7326211000000004e-16,0.0003707926,7.076215e-05,0.0059368126,0.008268039,2.0825975,0.7236180799999999,0.9999999999997661,0.0,0.6953037871416574,0.49431426897167424,0.6819908138817101
3.6432161,3.6048764000000005e-16,0.00036824844,7.072871e-05,0.005931431,0.008265572,2.0827272,0.72864322,0.9999999999998068,0.0,0.7005189768808332,0.5030017934888767,0.6871530357086785
3.6683416,3.4994568000000004e-16,0.0003657051,7.0695176e-05,0.005926039,0.0082630925,2.0828574,0.73366832,0.9999999999998406,0.0,0.7057488265433195,0.5117061067408384,0.6923414139089131
3.6934674,3.4124514e-16,0.00036316153,7.0661554e-05,0.0059206295,0.008260602,2.0829883,0.73869348,0.9999999999998682,0.0,0.71099240038933,0.5204386702676354,0.6975528097176135
3.7185931,3.3406342e-16,0.00036061913,7.0627844e-05,0.005915208,0.008258097,2.08312,0.74371862,0.9999999999998913,0.0,0.7162496984188648,0.5291906054114615,0.7027945469192998
3.7437186,3.2813448000000005e-16,0.00035807732,7.0594026e-05,0.005909776,0.0082555795,2.0832524,0.74874372,0.9999999999999102,0.0,0.721523839764543,0.537959490720188,0.7080624404942487
3.7688441,3.2323955000000003e-16,0.000355536,7.056012e-05,0.005904328,0.00825305,2.0833855,0.75376882,0.9999999999999257,0.0,0.7268117052937457,0.5467542048516211,0.7133554441875304
